1.858000000000000000e+03
5.825000000000000000e+03
1.016500000000000000e+04
1.387400000000000000e+04
1.758800000000000000e+04
2.176300000000000000e+04
2.673300000000000000e+04
3.106900000000000000e+04
3.510000000000000000e+04
3.874600000000000000e+04
4.286600000000000000e+04
4.717400000000000000e+04
5.077400000000000000e+04
5.470800000000000000e+04
5.879600000000000000e+04
6.319100000000000000e+04
6.794200000000000000e+04
7.185600000000000000e+04
7.609200000000000000e+04
7.998000000000000000e+04
