5.871413800014124718e-02,2.635989800000970718e-02,2.622651799993036548e-02,2.479520700035209302e-02,2.448565400027291616e-02,2.744577500016021077e-02,2.615617100036615739e-02,2.428828499978408217e-02,2.599696199922618689e-02,2.804456500052765477e-02
5.619158599984075408e-02,5.425942600049893372e-02,5.275750800046807854e-02,5.352875500011577969e-02,5.795396500070637558e-02,5.953729300017585047e-02,5.287212100029137218e-02,5.715643199982878286e-02,5.704612699992139824e-02,5.698683600076037692e-02
1.014632749993324978e-01,1.014743969999472029e-01,1.010573690000455827e-01,9.706546599954890553e-02,9.885724800005846191e-02,9.794129399961093441e-02,9.402580100049817702e-02,1.046725629994398332e-01,1.017569750001712237e-01,9.427948699976695934e-02
1.334666979992107372e-01,1.290710659995966125e-01,1.398611869999513146e-01,1.392430460000468884e-01,1.358372340000641998e-01,1.451027480006814585e-01,1.380227019999438198e-01,1.384277150000343681e-01,1.338610169996172772e-01,1.371269749997736653e-01
1.905123249998723622e-01,1.896377359998950851e-01,1.866296730004251003e-01,1.748341100001198356e-01,1.691895180001665722e-01,1.777703679999831365e-01,1.783141740006612963e-01,1.762850459999754094e-01,1.838154209999629529e-01,1.745810200000050827e-01
2.275913749999745050e-01,2.377306179996594437e-01,2.304417579998698784e-01,2.238790090004840749e-01,2.170657829992705956e-01,2.283401060003598104e-01,2.264718360002007103e-01,2.205528049998974893e-01,2.241568290000941488e-01,2.226981740004703170e-01
2.980306760000530630e-01,2.876822619991799002e-01,2.762747910001053242e-01,2.685176049999427050e-01,2.730677769995963899e-01,2.674427339998146635e-01,2.757408850002320833e-01,2.722200500002145418e-01,2.732201859998895088e-01,2.706730680001783185e-01
3.299349330000040936e-01,3.405653970003186259e-01,3.410902350005926564e-01,3.499585640001896536e-01,3.218435779999708757e-01,3.231439629998931196e-01,3.352754090001326404e-01,3.409188590003395802e-01,3.391074579994892702e-01,3.391333459994712030e-01
4.035483870002281037e-01,3.978524149997610948e-01,4.158542740005941596e-01,4.025313490001281025e-01,4.026382150004792493e-01,3.969590810002046055e-01,4.114400360003855894e-01,4.109969139999520849e-01,4.064841219997106236e-01,4.001588250002896530e-01
4.613709019995440030e-01,4.718206090001331177e-01,4.655596040001910296e-01,4.741679779999685707e-01,4.690439820005849469e-01,4.615444729997761897e-01,4.571974870004851255e-01,4.797922210000251653e-01,4.480445420003889012e-01,4.481162319998475141e-01
5.355633990002388600e-01,5.323873010001989314e-01,5.248284470008002245e-01,5.366944739998871228e-01,5.279134860002159257e-01,5.191889010002341820e-01,5.313945640000383719e-01,5.287862899995161570e-01,5.354536349996124045e-01,5.321236830004636431e-01
5.974707400000625057e-01,5.964580390000264742e-01,5.834137869996993686e-01,5.938596730002245749e-01,5.977774720004163100e-01,6.169746030000169412e-01,6.062879299997803173e-01,5.867089200000918936e-01,5.843196770001668483e-01,6.023160810000263155e-01
6.912327959998947335e-01,6.844036829998003668e-01,6.884483320000072126e-01,7.165823269997417810e-01,7.056876959995861398e-01,6.904651849999936530e-01,6.987783670001590508e-01,6.909079560000463971e-01,6.929864479998286697e-01,7.121907869995993678e-01
7.792950769999151817e-01,7.949133929996605730e-01,7.766457589996207389e-01,7.795524779994593700e-01,8.108500839998669107e-01,7.894650790003652219e-01,7.885322739994080621e-01,8.070187329994951142e-01,8.054317589994752780e-01,8.046479119993819040e-01
8.924039849998735008e-01,9.476099860003159847e-01,9.014365490002091974e-01,9.556171069998526946e-01,9.153338010000879876e-01,9.093681029999061138e-01,9.673221270004432881e-01,9.223673149999740417e-01,8.901693349998822669e-01,9.014633780006988673e-01
1.059715487999710604e+00,9.890633610002623755e-01,9.935117180002634996e-01,1.002739671000199451e+00,1.016637628999887966e+00,1.013285901000017475e+00,9.908135010000478360e-01,9.933871109997198801e-01,1.008954725999501534e+00,1.006232609999642591e+00
1.172672422999312403e+00,1.169239748000109103e+00,1.176873953000722395e+00,1.179001231999791344e+00,1.192236040999887337e+00,1.183170884999526606e+00,1.201017421999495127e+00,1.203479005999724905e+00,1.216425574999448145e+00,1.227942956999868329e+00
1.338913706000312231e+00,1.354418691999853763e+00,1.339692251999622385e+00,1.339789696000480035e+00,1.319982630000595236e+00,1.348694158999933279e+00,1.326276599999800965e+00,1.334761967000304139e+00,1.345456435999949463e+00,1.335618333000638813e+00
1.513185570000132429e+00,1.501996721000068646e+00,1.494923432999712531e+00,1.499484404000213544e+00,1.490944674999809649e+00,1.495742070999767748e+00,1.486281266000332835e+00,1.476001988999996684e+00,1.474113715999919805e+00,1.478759161999732896e+00
1.581176392999623204e+00,1.584378264000406489e+00,1.570669411000380933e+00,1.573670171999765444e+00,1.563441676999900665e+00,1.579892816000210587e+00,1.544553157999871473e+00,1.568321679999826301e+00,1.558888063000267721e+00,1.571079771000768233e+00
