2.002000000000000000e+03
5.882000000000000000e+03
1.016900000000000000e+04
1.374200000000000000e+04
1.782800000000000000e+04
2.275400000000000000e+04
2.686000000000000000e+04
3.116800000000000000e+04
3.515500000000000000e+04
3.877100000000000000e+04
4.321500000000000000e+04
4.713200000000000000e+04
5.086400000000000000e+04
5.477500000000000000e+04
5.881500000000000000e+04
6.358900000000000000e+04
6.796000000000000000e+04
7.239300000000000000e+04
7.630500000000000000e+04
7.997400000000000000e+04
